155,159,13,322,178,500
356,248,22,0,500,500
184,230,51,31,469,500
734,148,92,198,302,500
233,231,40,32,468,500
496,212,74,430,70,500
334,223,37,453,47,500
800,180,86,359,141,500
292,237,39,483,17,500
408,228,58,462,38,500
447,239,98,485,15,500
367,211,106,423,77,500
987,132,51,287,213,500
106,230,0,38,462,500
372,164,82,333,167,500
516,222,89,55,445,500
286,215,84,72,428,500
537,208,76,71,429,500
232,250,101,0,500,500
407,235,57,476,24,500
178,245,44,496,3,499
739,142,67,288,212,500
412,229,49,463,37,500
662,210,86,69,431,500
410,198,104,405,95,500
171,233,31,468,32,500
885,210,47,419,81,500
118,247,0,2,498,500
361,223,68,50,450,500
400,211,39,75,425,500
487,186,77,374,126,500
196,248,33,0,500,500
320,244,85,6,494,500
146,222,20,47,453,500
628,239,69,18,482,500
467,206,94,411,89,500
261,245,34,6,492,498
96,226,0,462,38,500
832,208,79,78,422,500
204,210,54,81,419,500
404,227,90,46,454,500
759,250,94,500,0,500
426,234,92,22,478,500
569,239,109,482,17,499
303,236,110,473,27,500
158,248,62,498,2,500
476,152,37,205,295,500
266,248,85,0,500,500
260,213,35,426,74,500
443,210,72,77,423,500
222,249,27,1,499,500
233,227,74,36,464,500
327,210,38,73,427,500
233,232,37,470,30,500
543,213,94,430,70,500
91,247,0,494,6,500
383,249,50,493,1,494
320,234,110,475,25,500
260,226,73,458,42,500
560,219,88,447,53,500
233,216,74,439,61,500
812,191,59,110,390,500
640,200,49,407,93,500
405,226,64,455,45,500
351,243,33,14,485,499
81,245,0,5,495,500
184,242,36,8,492,500
274,244,61,490,9,499
258,248,43,498,2,500
127,231,2,33,467,500
134,247,11,495,3,498
574,213,107,438,62,500
172,238,23,484,16,500
996,210,27,77,423,500
704,205,49,85,415,500
540,176,85,348,152,500
615,216,78,449,51,500
522,178,30,146,354,500
192,247,55,1,498,499
577,202,82,407,93,500
724,220,74,447,53,500
811,139,84,274,226,500
207,250,82,0,497,497
150,216,14,54,446,500
456,246,66,495,2,497
142,247,14,5,494,499
200,215,10,65,435,500
210,150,54,179,321,500
149,249,16,0,500,500
192,236,67,481,19,500
675,135,34,289,211,500
182,196,36,101,399,500
148,222,11,447,53,500
730,145,68,283,217,500
914,163,48,159,341,500
165,238,26,475,25,500
184,246,33,497,3,500
243,248,76,498,1,499
340,182,30,372,128,500
365,247,76,494,3,497
841,226,36,39,461,500
221,244,46,9,491,500
427,249,56,0,499,499
296,207,46,424,76,500
250,241,73,12,488,500
461,225,71,48,452,500
889,219,94,448,52,500
223,248,77,1,499,500
824,137,77,266,234,500
335,239,112,480,20,500
367,246,55,1,499,500
667,185,70,379,121,500
66,250,0,499,0,499
85,248,0,499,0,499
435,193,77,106,394,500
124,179,0,137,363,500
255,228,16,35,465,500
313,249,69,496,1,497
529,229,107,27,473,500
664,129,57,239,261,500
90,250,0,0,500,500
391,240,77,18,482,500
261,176,91,363,137,500
164,249,52,498,1,499
347,189,93,388,112,500
326,248,53,497,1,498
513,217,61,70,430,500
1068,153,76,304,196,500
233,244,94,494,6,500
132,247,4,5,494,499
237,242,85,489,11,500
467,205,94,417,83,500
178,245,21,8,492,500
452,245,97,6,494,500
272,230,113,30,470,500
176,249,54,500,0,500
126,238,1,12,488,500
209,221,84,49,451,500
238,228,91,40,460,500
184,241,11,483,17,500
123,238,0,20,480,500
433,238,58,17,483,500
319,236,64,31,469,500
199,224,16,48,452,500
644,233,35,25,475,500
189,247,72,495,5,500
465,241,95,487,13,500
342,247,24,500,0,500
455,211,49,423,77,500
153,224,12,35,465,500
639,186,54,129,371,500
482,138,78,291,209,500
319,247,46,500,0,500
163,239,34,487,13,500
382,208,111,425,75,500
663,243,95,492,8,500
315,223,51,451,49,500
313,247,64,1,497,498
259,221,81,451,49,500
434,178,87,354,146,500
247,226,106,38,462,500
128,241,1,14,486,500
451,150,56,193,307,500
786,163,83,175,325,500
136,248,15,0,500,500
174,216,8,56,444,500
214,247,58,499,1,500
383,228,41,39,461,500
204,248,29,500,0,500
470,234,54,24,476,500
415,228,57,33,467,500
223,249,58,499,0,499
350,234,20,24,476,500
813,203,89,91,409,500
248,226,115,39,461,500
788,213,37,65,435,500
386,203,77,410,90,500
188,238,13,476,24,500
233,248,70,1,499,500
516,184,82,125,375,500
399,248,81,0,500,500
247,245,61,493,6,499
379,247,67,498,1,499
598,128,58,263,237,500
262,232,35,477,23,500
187,228,81,467,33,500
327,208,50,60,440,500
219,225,64,454,46,500
379,188,90,376,124,500
266,173,113,149,351,500
956,182,72,356,144,500
881,218,60,69,431,500
324,199,55,403,97,500
361,181,67,122,378,500
320,234,71,475,25,500
410,148,31,200,300,500
330,245,41,496,4,500
418,226,26,39,461,500
101,238,0,484,16,500
297,219,53,445,55,500
204,217,21,67,433,500
215,245,59,7,493,500
151,241,5,12,488,500
741,141,59,280,220,500
651,173,80,142,358,500
273,137,103,222,278,500
300,249,77,499,0,499
190,218,29,61,439,500
748,207,87,80,420,500
631,172,67,348,152,500
743,207,40,74,426,500
453,246,111,6,494,500
301,204,26,413,87,500
231,249,86,1,498,499
377,188,87,375,125,500
764,175,43,149,351,500
428,162,25,167,333,500
343,185,77,126,374,500
581,235,104,477,22,499
322,243,68,488,12,500
789,132,112,239,261,500
253,241,84,15,485,500
200,249,69,498,1,499
1247,130,71,244,256,500
548,199,106,98,402,500
236,167,62,343,157,500
301,248,11,498,1,499
382,248,46,0,499,499
220,250,70,500,0,500
143,248,10,499,0,499
201,231,73,24,476,500
760,135,76,210,290,500
482,243,129,498,2,500
155,241,8,12,488,500
77,249,0,0,500,500
824,225,95,457,43,500
908,182,31,119,381,500
418,241,52,485,15,500
410,245,81,499,1,500
451,243,60,13,486,499
149,250,55,0,500,500
211,247,30,497,3,500
122,248,0,0,499,499
1074,211,63,434,66,500
435,238,81,21,479,500
442,241,73,492,8,500
255,233,23,27,473,500
369,240,78,10,490,500
527,170,60,159,341,500
61,247,0,498,0,498
99,248,0,1,496,497
177,222,25,51,449,500
1279,233,99,472,28,500
730,180,87,135,364,499
286,207,67,425,75,500
305,235,79,477,23,500
128,236,2,477,23,500
117,210,0,424,76,500
75,249,0,500,0,500
758,197,38,411,89,500
248,229,88,465,35,500
313,222,21,49,451,500
154,241,20,486,13,499
255,249,86,0,499,499
254,245,31,495,5,500
391,248,69,495,3,498
201,209,94,423,77,500
838,202,101,85,415,500
1247,172,97,351,149,500
168,234,15,473,27,500
955,170,33,328,172,500
268,183,104,376,124,500
145,224,4,448,52,500
124,243,0,484,16,500
610,248,75,1,497,498
642,143,75,306,194,500
140,228,2,39,461,500
155,148,38,205,295,500
385,145,36,206,294,500
153,249,80,1,499,500
400,231,57,467,33,500
196,250,69,0,499,499
433,149,93,308,192,500
223,244,55,4,494,498
288,227,99,462,38,500
369,228,79,454,46,500
213,218,12,434,66,500
360,248,71,2,497,499
297,246,83,5,495,500
426,151,96,194,306,500
158,249,19,499,1,500
371,206,28,415,85,500
524,216,71,441,59,500
273,229,56,459,41,500
218,248,53,1,496,497
289,243,85,490,9,499
273,224,49,452,48,500
226,210,56,429,71,500
525,146,58,296,204,500
365,156,94,320,180,500
313,234,104,24,476,500
204,245,6,495,5,500
409,230,65,470,30,500
137,238,11,19,481,500
180,125,43,252,248,500
530,213,98,64,436,500
121,159,0,310,190,500
425,223,103,447,53,500
510,143,100,304,196,500
235,147,1,282,218,500
139,233,1,471,29,500
168,247,42,3,497,500
159,244,23,5,495,500
287,199,76,107,393,500
111,240,0,7,493,500
527,219,64,64,436,500
665,211,105,430,70,500
282,246,89,4,496,500
298,150,59,207,293,500
212,214,31,70,430,500
459,219,91,63,437,500
634,246,42,494,6,500
445,186,75,114,386,500
220,222,94,452,48,500
1021,179,74,351,149,500
204,234,34,26,474,500
927,150,120,195,305,500
220,223,60,449,51,500
1047,188,79,116,384,500
309,244,30,4,495,499
426,233,79,472,28,500
489,217,100,64,436,500
381,222,63,446,54,500
604,203,83,85,415,500
140,248,27,2,498,500
108,248,0,0,500,500
121,229,0,464,36,500
121,247,0,497,2,499
779,183,102,131,369,500
252,224,78,454,46,500
92,248,0,0,500,500
167,243,26,494,6,500
162,242,12,12,487,499
277,204,17,419,81,500
217,235,41,472,28,500
276,245,50,496,4,500
821,222,100,449,51,500
711,184,66,388,112,500
538,232,76,463,37,500
573,220,97,60,440,500
805,250,104,500,0,500
408,241,64,20,478,498
342,200,45,406,94,500
307,184,24,130,370,500
147,195,1,404,96,500
214,219,20,56,444,500
397,246,23,498,2,500
114,227,0,459,41,500
160,250,6,498,0,498
344,239,66,26,474,500
287,250,12,500,0,500
418,206,39,79,421,500
292,249,66,0,500,500
288,202,70,82,418,500
240,219,44,56,444,500
901,185,34,380,120,500
114,175,0,367,133,500
312,250,68,500,0,500
317,204,90,100,400,500
241,230,85,34,466,500
688,243,43,13,487,500
906,231,28,469,31,500
155,231,19,467,33,500
356,186,65,363,137,500
224,195,85,394,106,500
594,213,24,73,427,500
214,248,38,2,496,498
282,195,56,102,398,500
135,237,3,22,478,500
315,245,70,2,498,500
106,129,0,239,261,500
203,237,22,485,15,500
789,217,56,442,58,500
239,206,26,82,418,500
656,236,96,18,482,500
217,232,32,32,468,500
884,216,9,55,445,500
434,163,101,343,157,500
102,243,0,489,11,500
219,231,77,471,29,500
962,171,92,166,334,500
169,223,23,44,456,500
149,233,6,24,476,500
469,248,55,499,0,499
289,219,61,52,448,500
242,249,66,499,1,500
453,187,81,397,103,500
269,195,47,108,392,500
149,250,17,500,0,500
477,164,100,342,158,500
519,244,75,487,9,496
379,210,55,421,79,500
263,250,57,500,0,500
497,235,46,477,23,500
232,241,42,480,18,498
270,223,11,448,52,500
383,250,13,0,500,500
741,164,113,158,342,500
212,200,64,78,422,500
348,229,67,459,41,500
271,206,63,81,419,500
505,169,112,342,158,500
246,249,65,0,499,499
332,236,35,23,477,500
413,235,47,470,30,500
347,219,16,446,54,500
843,227,36,459,41,500
