479,197,31,392,108,500
949,230,70,29,471,500
199,249,13,499,0,499
950,224,59,451,49,500
190,248,79,0,500,500
557,186,67,107,393,500
74,250,0,500,0,500
1166,236,44,17,483,500
231,240,66,488,12,500
319,238,99,481,19,500
189,248,41,0,500,500
804,240,53,488,12,500
265,242,74,11,489,500
372,225,116,35,465,500
127,232,2,32,468,500
702,242,99,489,11,500
357,209,59,423,77,500
232,242,43,14,486,500
408,230,69,35,465,500
309,247,79,500,0,500
721,227,91,40,460,500
276,250,75,0,500,500
639,226,77,453,47,500
335,200,35,91,409,500
193,200,39,92,408,500
268,199,75,410,90,500
370,213,38,66,434,500
383,233,91,475,25,500
181,248,37,499,1,500
311,174,53,147,353,500
644,245,63,8,492,500
757,224,72,49,451,500
719,244,74,494,6,500
294,229,82,31,469,500
268,216,52,68,432,500
677,223,64,55,445,500
505,238,35,481,18,499
765,206,95,78,422,500
1191,173,63,348,152,500
340,223,32,459,41,500
444,246,82,499,0,499
140,247,31,496,4,500
763,224,92,447,53,500
413,234,49,475,25,500
141,227,7,460,40,500
368,232,52,464,36,500
601,248,64,498,0,498
350,224,38,443,57,500
531,245,37,4,496,500
293,203,18,406,94,500
489,163,96,165,335,500
575,236,68,478,22,500
274,250,116,500,0,500
296,209,50,69,431,500
345,250,68,0,500,500
132,247,6,498,2,500
204,245,92,492,8,500
463,208,86,420,80,500
174,243,51,490,10,500
423,192,99,91,409,500
71,245,0,8,492,500
454,245,26,496,4,500
333,192,116,105,395,500
215,250,49,499,0,499
369,220,114,453,47,500
343,219,40,54,446,500
113,246,0,5,495,500
118,245,0,8,492,500
148,248,20,500,0,500
177,250,5,499,0,499
596,250,83,0,500,500
597,249,55,500,0,500
509,245,37,497,2,499
318,242,75,15,485,500
480,250,128,0,499,499
497,243,100,11,487,498
278,211,51,71,429,500
270,172,38,357,143,500
66,249,0,500,0,500
353,202,91,413,87,500
171,249,8,499,0,499
276,246,45,493,4,497
953,200,72,409,91,500
266,249,47,500,0,500
412,248,92,3,496,499
283,244,80,10,490,500
609,237,46,478,22,500
181,249,25,0,498,498
714,170,104,160,340,500
364,249,90,500,0,500
451,247,73,1,498,499
557,243,68,487,13,500
729,213,91,427,73,500
950,215,57,423,77,500
261,233,98,472,28,500
321,247,105,0,499,499
831,235,55,479,21,500
321,246,64,496,4,500
104,220,0,446,54,500
652,148,40,185,315,500
231,247,28,6,492,498
365,241,30,7,493,500
207,238,72,473,27,500
588,248,103,0,500,500
228,241,34,9,491,500
629,245,67,5,495,500
250,246,76,497,3,500
448,215,75,72,428,500
125,243,0,12,488,500
512,237,66,475,25,500
223,231,60,31,469,500
215,235,37,28,472,500
137,250,8,500,0,500
517,141,81,213,287,500
128,245,2,494,6,500
368,243,108,12,488,500
624,147,84,295,205,500
387,236,36,486,14,500
770,220,59,457,43,500
73,250,0,498,0,498
370,239,62,23,477,500
339,228,57,463,37,500
1010,134,142,273,227,500
738,245,108,494,6,500
542,199,94,400,100,500
156,250,51,497,0,497
148,236,24,473,27,500
185,249,39,0,500,500
128,231,2,466,34,500
778,239,39,481,19,500
402,234,85,26,474,500
115,250,0,0,500,500
304,181,66,125,375,500
149,198,15,101,399,500
214,242,81,13,487,500
1085,197,53,389,111,500
122,247,0,1,499,500
456,193,87,105,395,500
115,238,0,485,15,500
726,218,98,52,448,500
328,245,44,496,4,500
616,242,78,13,487,500
434,230,23,465,35,500
445,222,123,446,54,500
657,240,87,18,482,500
183,248,40,497,2,499
127,248,1,0,499,499
504,246,7,494,5,499
692,193,66,95,405,500
243,248,58,497,3,500
511,160,50,325,175,500
413,241,103,486,14,500
444,242,87,10,490,500
192,229,27,33,467,500
664,249,94,497,1,498
305,235,41,475,25,500
397,194,38,110,390,500
475,202,98,86,414,500
401,208,115,417,83,500
367,248,82,497,1,498
267,236,103,476,24,500
140,239,5,13,487,500
677,249,67,499,0,499
394,224,80,451,49,500
123,248,0,500,0,500
624,183,65,123,377,500
369,227,94,35,465,500
129,230,3,30,470,500
703,244,62,11,488,499
190,249,60,500,0,500
384,249,97,499,0,499
451,209,26,85,415,500
671,216,74,58,442,500
472,205,70,417,83,500
213,241,64,12,488,500
813,165,91,342,158,500
317,233,80,476,24,500
630,200,74,91,409,500
722,216,85,65,435,500
410,190,42,105,395,500
102,248,0,0,499,499
294,244,65,10,489,499
341,235,100,25,475,500
494,235,45,27,473,500
536,226,86,450,50,500
547,204,79,416,84,500
128,249,13,500,0,500
348,233,73,474,26,500
606,220,68,48,452,500
230,249,7,0,500,500
80,242,0,488,12,500
144,246,16,493,7,500
161,250,37,0,499,499
552,193,84,384,116,500
229,210,40,66,434,500
154,244,31,490,10,500
270,246,54,497,2,499
128,241,2,487,12,499
656,206,65,425,75,500
589,203,116,90,410,500
283,234,120,26,474,500
557,248,91,0,499,499
189,241,41,484,16,500
217,249,54,499,0,499
157,225,14,465,35,500
1169,166,76,344,156,500
116,250,0,499,0,499
554,237,96,480,20,500
1110,195,87,395,105,500
95,244,0,7,491,498
388,208,121,74,426,500
608,245,81,3,496,499
446,205,90,84,416,500
454,225,57,40,460,500
274,249,92,500,0,500
290,246,79,494,6,500
343,224,74,451,49,500
193,243,62,11,489,500
548,239,53,483,17,500
168,241,35,16,484,500
496,242,53,488,12,500
187,234,5,23,477,500
303,240,88,14,486,500
286,250,92,499,0,499
334,244,40,494,6,500
460,247,39,498,0,498
1087,200,39,411,89,500
468,200,77,96,404,500
164,250,24,499,0,499
301,236,60,27,473,500
205,249,28,500,0,500
412,236,65,482,18,500
138,248,12,0,500,500
497,249,51,500,0,500
382,226,59,457,43,500
