204,249,139,499,0,499
72,250,0,500,0,500
57,250,0,0,500,500
370,248,125,499,0,499
340,247,159,494,5,499
587,248,74,2,497,499
659,250,150,499,0,499
399,249,90,0,497,497
185,249,52,499,1,500
489,247,151,0,500,500
90,250,0,0,500,500
206,250,48,498,0,498
231,250,141,499,0,499
519,249,116,500,0,500
249,248,110,0,500,500
77,250,0,0,500,500
175,248,141,500,0,500
216,250,122,500,0,500
255,250,72,0,500,500
108,248,0,500,0,500
102,250,0,0,500,500
178,250,7,0,500,500
316,249,145,500,0,500
223,249,137,0,500,500
803,249,137,0,500,500
345,250,130,500,0,500
126,249,2,500,0,500
168,249,45,0,500,500
338,250,91,499,0,499
60,250,0,0,500,500
315,248,151,0,498,498
233,249,143,0,500,500
407,250,104,500,0,500
343,250,147,500,0,500
163,249,24,499,0,499
143,250,19,0,500,500
323,249,41,500,0,500
180,249,56,0,500,500
290,249,97,499,1,500
453,249,136,0,500,500
226,249,114,0,500,500
98,250,0,499,0,499
70,250,0,0,499,499
138,250,84,0,500,500
191,250,93,500,0,500
610,244,87,4,496,500
618,250,121,0,499,499
139,249,49,500,0,500
126,250,11,500,0,500
239,249,131,0,500,500
180,248,80,499,1,500
585,248,127,0,500,500
88,250,0,500,0,500
257,250,130,0,500,500
135,248,35,0,498,498
138,250,38,500,0,500
399,250,131,500,0,500
175,250,50,0,499,499
255,250,88,500,0,500
449,249,84,0,500,500
124,246,0,500,0,500
750,250,139,500,0,500
210,249,129,499,1,500
431,250,145,0,500,500
454,249,102,0,500,500
240,249,41,500,0,500
142,249,40,500,0,500
366,248,150,499,0,499
210,250,68,0,500,500
335,250,135,500,0,500
199,249,133,500,0,500
52,250,0,0,499,499
94,250,0,500,0,500
953,250,95,499,0,499
93,249,0,500,0,500
684,249,80,0,500,500
169,248,36,0,497,497
140,250,62,500,0,500
77,250,0,500,0,500
167,246,119,499,1,500
149,248,38,498,2,500
398,250,76,499,0,499
82,250,0,0,500,500
168,249,37,500,0,500
172,248,40,500,0,500
173,250,68,0,500,500
100,248,0,498,0,498
429,249,135,0,499,499
243,249,91,0,498,498
134,249,35,0,500,500
599,249,128,500,0,500
124,248,0,0,500,500
552,247,80,0,499,499
119,250,0,0,499,499
224,250,89,0,500,500
293,249,127,500,0,500
194,250,96,0,500,500
99,250,0,499,0,499
202,249,92,500,0,500
70,250,0,0,500,500
616,250,149,500,0,500
477,248,62,0,499,499
162,250,93,500,0,500
372,247,142,500,0,500
84,250,0,0,500,500
272,249,105,1,499,500
86,250,0,0,500,500
363,248,155,3,496,499
358,249,97,499,0,499
963,246,126,500,0,500
543,249,77,500,0,500
217,250,69,500,0,500
250,250,126,0,500,500
183,249,166,499,1,500
260,249,113,500,0,500
192,250,86,500,0,500
267,250,120,0,500,500
489,248,108,500,0,500
67,250,0,500,0,500
115,247,0,1,498,499
143,249,14,500,0,500
281,250,111,499,0,499
197,250,124,500,0,500
138,246,14,499,0,499
102,249,0,500,0,500
92,250,0,0,500,500
332,250,141,0,500,500
52,250,0,500,0,500
143,250,51,499,0,499
242,246,107,496,4,500
787,250,130,500,0,500
572,250,128,0,500,500
123,250,0,500,0,500
109,250,0,0,499,499
73,250,0,500,0,500
118,250,0,0,500,500
122,249,0,0,499,499
260,249,85,0,500,500
218,248,64,500,0,500
117,248,0,499,1,500
125,249,0,0,499,499
82,249,0,0,500,500
185,250,45,499,0,499
105,250,0,500,0,500
120,250,0,0,500,500
478,249,80,500,0,500
80,248,0,500,0,500
168,249,113,0,500,500
249,249,126,0,499,499
82,249,0,0,500,500
344,250,127,0,500,500
1013,246,121,2,497,499
496,249,136,497,0,497
406,249,129,0,500,500
744,250,70,0,500,500
315,250,108,0,500,500
583,247,141,499,0,499
108,250,0,0,500,500
179,250,35,0,500,500
327,250,119,0,500,500
356,249,119,0,500,500
326,247,122,0,500,500
134,248,15,500,0,500
570,247,30,498,1,499
63,250,0,0,500,500
1037,245,124,490,9,499
235,250,117,0,500,500
91,250,0,500,0,500
488,250,47,0,500,500
34,250,0,500,0,500
171,250,142,500,0,500
391,250,145,0,500,500
166,249,117,0,500,500
84,250,0,500,0,500
47,250,0,0,500,500
157,249,46,0,499,499
188,249,76,0,500,500
193,250,35,0,500,500
50,249,0,500,0,500
342,250,105,0,499,499
357,250,102,0,500,500
264,248,60,0,499,499
147,249,61,499,0,499
133,248,4,2,498,500
443,250,34,499,0,499
249,250,126,0,500,500
218,249,88,0,500,500
139,250,38,0,500,500
133,248,15,500,0,500
168,248,133,0,500,500
117,249,0,0,499,499
438,246,105,499,1,500
49,250,0,500,0,500
264,247,89,1,499,500
96,249,0,500,0,500
191,247,84,0,500,500
151,250,99,500,0,500
92,249,0,500,0,500
119,250,0,500,0,500
380,250,158,500,0,500
197,249,53,497,1,498
628,249,67,500,0,500
1064,248,126,499,1,500
504,250,85,0,500,500
515,249,119,500,0,500
